candidate_id,rank,score,reasoning
CAND_0061265,65,0.864975,"Fit summary: Recommendation Systems Engineer at Zoho is a strong JD match with 6.6 years in the JD's 5-9 year seniority band; component evidence is technical 87%, career 98%, depth 100%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Recommendation Systems Engineer at Zoho for 20 months shows bm25, elasticsearch, faiss, recommendation, Senior Data Scientist at Paytm for 22 months shows learning-to-rank, ranking, relevance labeling, search with coverage of 12 retrieval/ranking signals, 1 evaluation signal, 2 production signals, semantic score 100%, JD coverage score 97%; skill proof is Embeddings (expert, 57 months, 14 endorsements), Qdrant (expert, 76 months, 8 endorsements), Milvus (expert, 40 months, 53 endorsements), Vector Search (advanced, 26 months, 41 endorsements); hireability and trust are Delhi, Delhi, India; notice 120 days; response rate 0.94; average response time 6h, profile completeness 86%, verified email, open to work; risk check is notice period is high at 120 days."
CAND_0029367,66,0.864961,"Fit summary: Senior Data Scientist at Rephrase.ai is a strong JD match with 5.7 years in the JD's 5-9 year seniority band; component evidence is technical 99%, career 94%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Senior Data Scientist at Rephrase.ai for 44 months shows bm25, elasticsearch, faiss, retrieval, Applied ML Engineer at CRED for 15 months shows bm25, elasticsearch, faiss, retrieval with coverage of 10 retrieval/ranking signals, 1 evaluation signal, 1 production signal, semantic score 100%, JD coverage score 97%; skill proof is FAISS (expert, 90 months, 4 endorsements), Pinecone (expert, 53 months, 47 endorsements), Recommendation Systems (expert, 36 months, 60 endorsements), NLP (expert, 83 months, 2 endorsements); hireability and trust are Bangalore, Karnataka, India; notice 90 days; response rate 0.77; average response time 8h, profile completeness 55%, verified email, verified phone, open to work; risk check is notice period is 90 days."
CAND_0051292,67,0.864958,"Fit summary: Applied ML Engineer at Freshworks is a strong JD match with 5.2 years in the JD's 5-9 year seniority band; component evidence is technical 94%, career 94%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Applied ML Engineer at Freshworks for 16 months shows learning-to-rank, ranking, relevance labeling, search, Search Engineer at Vedantu for 28 months shows bm25, elasticsearch, faiss, retrieval with coverage of 11 retrieval/ranking signals, 2 evaluation signals, 1 production signal, semantic score 100%, JD coverage score 97%; skill proof is Elasticsearch (expert, 39 months, 26 endorsements), Vector Search (expert, 43 months, 36 endorsements), NLP (expert, 55 months, 41 endorsements), FAISS (advanced, 21 months, 50 endorsements); hireability and trust are Trivandrum, Kerala, India; notice 30 days; response rate 0.52; average response time 14h, profile completeness 51%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0050876,68,0.864356,"Fit summary: Applied ML Engineer at Freshworks is a strong JD match with 6.0 years in the JD's 5-9 year seniority band; component evidence is technical 90%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is AI Engineer at Yellow.ai for 24 months shows a/b, embedding, embeddings, ranking, current Applied ML Engineer at Freshworks for 38 months shows learning-to-rank, ranking, relevance labeling, search with coverage of 9 retrieval/ranking signals, 4 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 97%; skill proof is OpenSearch (expert, 59 months, 3 endorsements), Python (expert, 66 months, 2 endorsements), FAISS (advanced, 31 months, 19 endorsements), Qdrant (advanced, 28 months, 54 endorsements); hireability and trust are Kolkata, West Bengal, India; notice 90 days; response rate 0.67; average response time 80h, profile completeness 82%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is 90 days."
CAND_0098846,69,0.864143,"Fit summary: AI Engineer at upGrad is a strong JD match with 7.6 years in the JD's 5-9 year seniority band; component evidence is technical 78%, career 100%, depth 100%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current AI Engineer at upGrad for 25 months shows learning-to-rank, ranking, relevance labeling, search, Search Engineer at Swiggy for 19 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 9 retrieval/ranking signals, 3 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 96%; skill proof is Qdrant (expert, 95 months, 51 endorsements), Recommendation Systems (expert, 76 months, 53 endorsements), Machine Learning (expert, 92 months, 9 endorsements), PEFT (expert, 47 months, 47 endorsements); hireability and trust are Indore, Madhya Pradesh, India; notice 45 days; response rate 0.62; average response time 12h, profile completeness 90%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0053591,70,0.864132,"Fit summary: AI Engineer at Ola is a strong JD match with 5.3 years in the JD's 5-9 year seniority band; component evidence is technical 98%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 97%; JD evidence is current AI Engineer at Ola for 38 months shows a/b, ranking, shipped, AI Engineer at Swiggy for 25 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 11 retrieval/ranking signals, 2 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 98%; skill proof is OpenSearch (expert, 58 months, 28 endorsements), Qdrant (expert, 41 months, 20 endorsements), Milvus (advanced, 51 months, 15 endorsements), Embeddings (advanced, 21 months, 50 endorsements); hireability and trust are Toronto, Canada; notice 60 days; response rate 0.81; average response time 73h, profile completeness 72%, verified email, verified phone, open to work; risk check is no major penalty signal surfaced."
CAND_0040117,71,0.863758,"Fit summary: Recommendation Systems Engineer at PhonePe is a strong JD match with 6.5 years in the JD's 5-9 year seniority band; component evidence is technical 90%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Recommendation Systems Engineer at PhonePe for 51 months shows a/b, embedding, embeddings, ranking, Applied ML Engineer at Salesforce for 26 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 9 retrieval/ranking signals, 2 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Embeddings (expert, 63 months, 58 endorsements), FAISS (expert, 73 months, 25 endorsements), BM25 (expert, 37 months, 31 endorsements), RAG (expert, 95 months, 31 endorsements); hireability and trust are Vizag, Andhra Pradesh, India; notice 15 days; response rate 0.66; average response time 7h, profile completeness 83%, verified email, verified phone, open to work; risk check is no major penalty signal surfaced."
CAND_0070398,72,0.861214,"Fit summary: Machine Learning Engineer at Genpact AI is a strong JD match with 7.2 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Machine Learning Engineer at Genpact AI for 37 months shows bm25, elasticsearch, faiss, retrieval, Applied ML Engineer at Uber for 22 months shows bm25, elasticsearch, faiss, retrieval with coverage of 9 retrieval/ranking signals, 1 evaluation signal, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Information Retrieval (expert, 65 months, 24 endorsements), FAISS (expert, 90 months, 29 endorsements), Embeddings (expert, 92 months, 10 endorsements), Python (expert, 40 months, 5 endorsements); hireability and trust are Kochi, Kerala, India; notice 120 days; response rate 0.60; average response time 68h, profile completeness 50%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is high at 120 days."
CAND_0075439,73,0.860154,"Fit summary: Machine Learning Engineer at Flipkart is a strong JD match with 4.3 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 96%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is AI Engineer at Genpact AI for 25 months shows a/b, embedding, embeddings, ranking, current Machine Learning Engineer at Flipkart for 26 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 9 retrieval/ranking signals, 2 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Information Retrieval (advanced, 30 months, 26 endorsements), Elasticsearch (expert, 88 months, 6 endorsements), Vector Search (expert, 48 months, 25 endorsements), Embeddings (advanced, 21 months, 36 endorsements); hireability and trust are Vizag, Andhra Pradesh, India; notice 30 days; response rate 0.56; average response time 30h, profile completeness 85%, verified email, verified phone, LinkedIn connected; risk check is no major penalty signal surfaced."
CAND_0084819,74,0.859868,"Fit summary: Search Engineer at Dream11 is a strong JD match with 4.5 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 94%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Search Engineer at Dream11 for 33 months shows embedding, embeddings, evaluation framework, pinecone, Senior Data Scientist at Razorpay for 20 months shows learning-to-rank, ranking, relevance labeling, search with coverage of 11 retrieval/ranking signals, 2 evaluation signals, 1 production signal, semantic score 100%, JD coverage score 97%; skill proof is Information Retrieval (expert, 80 months, 37 endorsements), OpenSearch (expert, 78 months, 53 endorsements), Recommendation Systems (expert, 40 months, 47 endorsements), Weaviate (expert, 57 months, 52 endorsements); hireability and trust are Indore, Madhya Pradesh, India; notice 120 days; response rate 0.74; average response time 53h, profile completeness 95%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is high at 120 days."
CAND_0087630,75,0.859336,"Fit summary: AI Engineer at Vedantu is a strong JD match with 7.2 years in the JD's 5-9 year seniority band; component evidence is technical 93%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current AI Engineer at Vedantu for 15 months shows a/b, embedding, embeddings, ranking, Applied ML Engineer at Glance for 43 months shows a/b, embedding, embeddings, ranking with coverage of 8 retrieval/ranking signals, 1 evaluation signal, 4 production signals, semantic score 100%, JD coverage score 97%; skill proof is OpenSearch (expert, 36 months, 52 endorsements), Embeddings (advanced, 42 months, 4 endorsements), NLP (expert, 49 months, 17 endorsements), Elasticsearch (advanced, 40 months, 13 endorsements); hireability and trust are Gurgaon, Haryana, India; notice 30 days; response rate 0.45; average response time 7h, profile completeness 60%, verified email, LinkedIn connected; risk check is no major penalty signal surfaced."
CAND_0083307,76,0.858549,"Fit summary: Search Engineer at CRED is a strong JD match with 7.8 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 94%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Search Engineer at CRED for 20 months shows embedding, embeddings, evaluation framework, pinecone, Machine Learning Engineer at Ola for 14 months shows bm25, elasticsearch, faiss, retrieval with coverage of 12 retrieval/ranking signals, 3 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Embeddings (expert, 83 months, 5 endorsements), Pinecone (expert, 76 months, 14 endorsements), Weaviate (expert, 64 months, 58 endorsements), Python (expert, 88 months, 55 endorsements); hireability and trust are Vizag, Andhra Pradesh, India; notice 120 days; response rate 0.70; average response time 26h, profile completeness 53%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is high at 120 days."
CAND_0054123,77,0.857986,"Fit summary: Applied ML Engineer at Meta is a strong JD match with 4.7 years in the JD's 5-9 year seniority band; component evidence is technical 93%, career 94%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Applied ML Engineer at Meta for 45 months shows a/b, embedding, embeddings, ranking, AI Engineer at CRED for 10 months shows bm25, elasticsearch, faiss, retrieval with coverage of 11 retrieval/ranking signals, 1 evaluation signal, 3 production signals, semantic score 100%, JD coverage score 96%; skill proof is Weaviate (expert, 39 months, 53 endorsements), Qdrant (expert, 75 months, 33 endorsements), Vector Search (advanced, 56 months, 58 endorsements), Semantic Search (advanced, 44 months, 19 endorsements); hireability and trust are Gurgaon, Haryana, India; notice 60 days; response rate 0.87; average response time 73h, profile completeness 51%, verified email, verified phone, LinkedIn connected; risk check is no major penalty signal surfaced."
CAND_0080766,78,0.857861,"Fit summary: Staff Machine Learning Engineer at Salesforce is a strong JD match with 8.8 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is Senior Machine Learning Engineer at Haptik for 12 months shows bm25, embedding, embedding drift, index refresh, current Staff Machine Learning Engineer at Salesforce for 38 months shows a/b, monitoring, shipped with coverage of 9 retrieval/ranking signals, 3 evaluation signals, 8 production signals, semantic score 100%, JD coverage score 98%; skill proof is Information Retrieval Systems (advanced, 28 months), Python (expert, 53 months, 42 endorsements), Search Backend (expert, 55 months, 23 endorsements), Search & Discovery (expert, 74 months, 25 endorsements); hireability and trust are Coimbatore, Tamil Nadu, India; notice 0 days; response rate 0.66; average response time 38h, profile completeness 92%, verified email, verified phone, LinkedIn connected; risk check is no major penalty signal surfaced."
CAND_0009691,79,0.857773,"Fit summary: Applied ML Engineer at LinkedIn is a strong JD match with 6.2 years in the JD's 5-9 year seniority band; component evidence is technical 91%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Applied ML Engineer at LinkedIn for 28 months shows a/b, embedding, embeddings, ranking, NLP Engineer at Genpact AI for 30 months shows a/b, embedding, embeddings, ranking with coverage of 8 retrieval/ranking signals, 3 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 97%; skill proof is Recommendation Systems (expert, 54 months, 6 endorsements), Qdrant (expert, 63 months, 30 endorsements), FAISS (advanced, 54 months, 17 endorsements), Pinecone (advanced, 50 months, 11 endorsements); hireability and trust are Indore, Madhya Pradesh, India; notice 120 days; response rate 0.64; average response time 72h, profile completeness 94%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is high at 120 days."
CAND_0076831,80,0.857477,"Fit summary: Search Engineer at Krutrim is a strong JD match with 4.0 years in the JD's 5-9 year seniority band; component evidence is technical 87%, career 98%, depth 100%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Search Engineer at Krutrim for 27 months shows monitoring, production, search, Search Engineer at Zomato for 20 months shows a/b, ranking, search, shipped with coverage of 8 retrieval/ranking signals, 1 evaluation signal, 3 production signals, semantic score 100%, JD coverage score 96%; skill proof is Milvus (expert, 84 months, 60 endorsements), NLP (expert, 79 months, 37 endorsements), BM25 (advanced, 46 months, 39 endorsements), Weaviate (advanced, 19 months, 31 endorsements); hireability and trust are Delhi, Delhi, India; notice 90 days; response rate 0.50; average response time 40h, profile completeness 84%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is 90 days."
CAND_0043228,81,0.857215,"Fit summary: Applied ML Engineer at Zoho is a strong JD match with 6.8 years in the JD's 5-9 year seniority band; component evidence is technical 88%, career 100%, depth 100%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Applied ML Engineer at Zoho for 25 months shows learning-to-rank, ranking, relevance labeling, search, Search Engineer at Yellow.ai for 11 months shows bm25, elasticsearch, faiss, retrieval with coverage of 10 retrieval/ranking signals, 1 evaluation signal, 2 production signals, semantic score 100%, JD coverage score 97%; skill proof is Weaviate (expert, 43 months), OpenSearch (expert, 51 months, 31 endorsements), NLP (expert, 66 months, 20 endorsements), Vector Search (advanced, 32 months, 44 endorsements); hireability and trust are Chennai, Tamil Nadu, India; notice 30 days; response rate 0.41; average response time 42h, profile completeness 88%, verified email, verified phone, LinkedIn connected; risk check is no major penalty signal surfaced."
CAND_0086151,82,0.856762,"Fit summary: Recommendation Systems Engineer at Wysa is a strong JD match with 7.7 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is Search Engineer at Glance for 28 months shows a/b, embedding, embeddings, ranking, current Recommendation Systems Engineer at Wysa for 26 months shows learning-to-rank, ranking, recommendation, relevance labeling with coverage of 12 retrieval/ranking signals, 2 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 97%; skill proof is Embeddings (expert, 38 months, 22 endorsements), Qdrant (expert, 73 months, 46 endorsements), Elasticsearch (expert, 73 months, 46 endorsements), Recommendation Systems (advanced, 44 months, 20 endorsements); hireability and trust are Vizag, Andhra Pradesh, India; notice 120 days; response rate 0.52; average response time 62h, profile completeness 77%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is high at 120 days."
CAND_0039838,83,0.856412,"Fit summary: Recommendation Systems Engineer at Amazon is a strong JD match with 4.9 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 98%, depth 100%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Recommendation Systems Engineer at Amazon for 49 months shows monitoring, production, recommendation, NLP Engineer at Microsoft for 9 months shows a/b, ranking, shipped with coverage of 8 retrieval/ranking signals, 3 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Milvus (expert, 76 months, 48 endorsements), Embeddings (advanced, 46 months, 6 endorsements), Vector Search (expert, 93 months, 46 endorsements), OpenSearch (advanced, 36 months, 56 endorsements); hireability and trust are Kochi, Kerala, India; notice 90 days; response rate 0.80; average response time 40h, profile completeness 52%, LinkedIn connected, open to work; risk check is notice period is 90 days."
CAND_0030348,84,0.856096,"Fit summary: Machine Learning Engineer at BYJU'S is a strong JD match with 4.5 years in the JD's 5-9 year seniority band; component evidence is technical 85%, career 96%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Machine Learning Engineer at BYJU'S for 28 months shows bm25, elasticsearch, faiss, retrieval, Senior Data Scientist at PolicyBazaar for 25 months shows a/b, embedding, embeddings, ranking with coverage of 9 retrieval/ranking signals, 3 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 95%; skill proof is Python (expert, 94 months, 35 endorsements), Embeddings (advanced, 35 months, 20 endorsements), Elasticsearch (advanced, 37 months, 11 endorsements), Vector Search (advanced, 47 months, 45 endorsements); hireability and trust are Noida, Uttar Pradesh, India; notice 45 days; response rate 0.54; average response time 31h, profile completeness 87%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0037944,85,0.855846,"Fit summary: Senior Data Scientist at Vedantu is a strong JD match with 4.9 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 94%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Senior Data Scientist at Vedantu for 37 months shows a/b, ranking, shipped, Applied ML Engineer at PolicyBazaar for 21 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 9 retrieval/ranking signals, 2 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Embeddings (expert, 72 months, 48 endorsements), OpenSearch (expert, 84 months, 1 endorsements), Python (expert, 96 months, 48 endorsements), Vector Search (expert, 65 months, 3 endorsements); hireability and trust are Jaipur, Rajasthan, India; notice 30 days; response rate 0.42; average response time 34h, profile completeness 73%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0005538,86,0.855586,"Fit summary: Senior AI Engineer at Adobe is a strong JD match with 5.9 years in the JD's 5-9 year seniority band; component evidence is technical 82%, career 94%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is Lead AI Engineer at Glance for 10 months shows a/b, embedding, embeddings, production, current Senior AI Engineer at Adobe for 15 months shows index refresh, latency, ranking, scale with coverage of 7 retrieval/ranking signals, 1 evaluation signal, 6 production signals, semantic score 100%, JD coverage score 96%; skill proof is Information Retrieval Systems (advanced, 55 months, 56 endorsements), Python (advanced, 38 months, 16 endorsements), Content Matching (advanced, 44 months, 17 endorsements), Feature Engineering (advanced, 50 months, 7 endorsements); hireability and trust are Kolkata, West Bengal, India; notice 90 days; response rate 0.81; average response time 28h, profile completeness 88%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is 90 days."
CAND_0017960,87,0.855500,"Fit summary: Recommendation Systems Engineer at Nykaa is a strong JD match with 7.7 years in the JD's 5-9 year seniority band; component evidence is technical 85%, career 94%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Recommendation Systems Engineer at Nykaa for 54 months shows a/b, ranking, recommendation, shipped, Search Engineer at Sarvam AI for 16 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 9 retrieval/ranking signals, 2 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 96%; skill proof is Information Retrieval (expert, 67 months, 12 endorsements), Qdrant (expert, 45 months, 7 endorsements), Python (advanced, 27 months, 51 endorsements), Machine Learning (advanced, 28 months, 6 endorsements); hireability and trust are Bangalore, Karnataka, India; notice 60 days; response rate 0.72; average response time 35h, profile completeness 71%, verified email, verified phone, open to work; risk check is no major penalty signal surfaced."
CAND_0092245,88,0.855082,"Fit summary: Senior Data Scientist at Ola is a strong JD match with 4.1 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 94%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Senior Data Scientist at Ola for 49 months shows a/b, ranking, shipped with coverage of 9 retrieval/ranking signals, 1 evaluation signal, 2 production signals, semantic score 100%, JD coverage score 97%; skill proof is Qdrant (expert, 56 months, 26 endorsements), Elasticsearch (expert, 95 months, 12 endorsements), Embeddings (advanced, 55 months, 43 endorsements), FAISS (advanced, 41 months, 38 endorsements); hireability and trust are Coimbatore, Tamil Nadu, India; notice 60 days; response rate 0.50; average response time 31h, profile completeness 92%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0072688,89,0.854610,"Fit summary: Data Scientist at Niramai is a strong JD match with 6.9 years in the JD's 5-9 year seniority band; component evidence is technical 85%, career 82%, depth 78%, title 100%, seniority 100%, hybrid precompute 94%; JD evidence is current Data Scientist at Niramai for 30 months shows not explicit, Data Scientist at PolicyBazaar for 52 months shows not explicit with coverage of 6 retrieval/ranking signals, 0 evaluation signals, 1 production signal, semantic score 100%, JD coverage score 90%; skill proof is Recommendation Systems (advanced, 52 months, 21 endorsements), Qdrant (advanced, 41 months, 12 endorsements), Semantic Search (intermediate, 34 months, 13 endorsements), NLP (intermediate, 33 months, 8 endorsements); hireability and trust are Pune, Maharashtra, India; notice 45 days; response rate 0.87; average response time 2h, profile completeness 96%, verified email, verified phone, LinkedIn connected, open to work; risk check is ranking/evaluation evidence is not explicit."
CAND_0015528,90,0.854510,"Fit summary: Applied ML Engineer at Krutrim is a strong JD match with 7.4 years in the JD's 5-9 year seniority band; component evidence is technical 94%, career 98%, depth 100%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Applied ML Engineer at Krutrim for 52 months shows a/b, embedding, embeddings, ranking, Senior Data Scientist at Rephrase.ai for 15 months shows a/b, embedding, embeddings, ranking with coverage of 9 retrieval/ranking signals, 1 evaluation signal, 3 production signals, semantic score 100%, JD coverage score 98%; skill proof is Information Retrieval (expert, 41 months, 58 endorsements), FAISS (expert, 66 months, 23 endorsements), Weaviate (expert, 37 months, 27 endorsements), OpenSearch (expert, 62 months, 24 endorsements); hireability and trust are Coimbatore, Tamil Nadu, India; notice 30 days; response rate 0.53; average response time 61h, profile completeness 72%, verified email, verified phone, LinkedIn connected; risk check is no major penalty signal surfaced."
CAND_0048558,91,0.854163,"Fit summary: Data Scientist at Rephrase.ai is a strong JD match with 6.7 years in the JD's 5-9 year seniority band; component evidence is technical 83%, career 82%, depth 78%, title 100%, seniority 100%, hybrid precompute 94%; JD evidence is current Data Scientist at Rephrase.ai for 36 months shows observability, production, ML Engineer at Paytm for 27 months shows production, ranking, recommendation with coverage of 7 retrieval/ranking signals, 0 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 90%; skill proof is OpenSearch (advanced, 41 months, 59 endorsements), Qdrant (advanced, 42 months, 22 endorsements), Information Retrieval (intermediate, 19 months, 5 endorsements), Elasticsearch (intermediate, 18 months, 15 endorsements); hireability and trust are Noida, Uttar Pradesh, India; notice 30 days; response rate 0.80; average response time 11h, profile completeness 90%, verified email, verified phone, LinkedIn connected, open to work; risk check is ranking/evaluation evidence is not explicit."
CAND_0042100,92,0.852683,"Fit summary: Machine Learning Engineer at Freshworks is a strong JD match with 7.3 years in the JD's 5-9 year seniority band; component evidence is technical 90%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is current Machine Learning Engineer at Freshworks for 52 months shows learning-to-rank, ranking, relevance labeling, search, Senior Data Scientist at Netflix for 34 months shows a/b, ranking, shipped with coverage of 6 retrieval/ranking signals, 2 evaluation signals, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Elasticsearch (expert, 65 months, 26 endorsements), Recommendation Systems (expert, 85 months, 24 endorsements), Pinecone (expert, 69 months, 20 endorsements), Semantic Search (advanced, 48 months, 43 endorsements); hireability and trust are Singapore, Singapore; notice 90 days; response rate 0.87; average response time 16h, profile completeness 97%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is 90 days."
CAND_0026532,93,0.852025,"Fit summary: Recommendation Systems Engineer at Zomato is a strong JD match with 4.8 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 94%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Recommendation Systems Engineer at Zomato for 34 months shows bm25, elasticsearch, faiss, recommendation, Recommendation Systems Engineer at Mad Street Den for 22 months shows a/b, embedding, embeddings, ranking with coverage of 11 retrieval/ranking signals, 1 evaluation signal, 3 production signals, semantic score 100%, JD coverage score 97%; skill proof is Information Retrieval (advanced, 59 months, 37 endorsements), Embeddings (expert, 44 months, 32 endorsements), Milvus (expert, 60 months, 21 endorsements), FAISS (advanced, 45 months, 7 endorsements); hireability and trust are Chennai, Tamil Nadu, India; notice 90 days; response rate 0.52; average response time 47h, profile completeness 65%, verified email, verified phone, LinkedIn connected, open to work; risk check is notice period is 90 days."
CAND_0083879,94,0.851836,"Fit summary: Machine Learning Engineer at Ola is a strong JD match with 7.1 years in the JD's 5-9 year seniority band; component evidence is technical 68%, career 98%, depth 100%, title 100%, seniority 100%, hybrid precompute 95%; JD evidence is Search Engineer at PhonePe for 46 months shows a/b, ranking, search, shipped, current Machine Learning Engineer at Ola for 19 months shows monitoring, production with coverage of 6 retrieval/ranking signals, 1 evaluation signal, 3 production signals, semantic score 100%, JD coverage score 95%; skill proof is Milvus (advanced, 47 months, 32 endorsements), Machine Learning (expert, 47 months, 6 endorsements), Fine-tuning LLMs (expert, 90 months, 41 endorsements); hireability and trust are Noida, Uttar Pradesh, India; notice 30 days; response rate 0.47; average response time 24h, profile completeness 60%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0040887,95,0.850734,"Fit summary: Machine Learning Engineer at Netflix is a strong JD match with 4.7 years in the JD's 5-9 year seniority band; component evidence is technical 90%, career 94%, depth 96%, title 100%, seniority 82%, hybrid precompute 96%; JD evidence is current Machine Learning Engineer at Netflix for 46 months shows bm25, elasticsearch, faiss, retrieval, AI Engineer at Unacademy for 9 months shows embedding, embeddings, evaluation framework, pinecone with coverage of 11 retrieval/ranking signals, 1 evaluation signal, 1 production signal, semantic score 100%, JD coverage score 96%; skill proof is Python (expert, 84 months, 40 endorsements), Milvus (expert, 81 months, 1 endorsements), Recommendation Systems (expert, 71 months, 47 endorsements), FAISS (advanced, 52 months, 17 endorsements); hireability and trust are Toronto, Canada; notice 15 days; response rate 0.84; average response time 61h, profile completeness 93%, verified email, verified phone, LinkedIn connected, open to work; risk check is no major penalty signal surfaced."
CAND_0081686,96,0.850286,"Fit summary: Search Engineer at Netflix is a strong JD match with 6.0 years in the JD's 5-9 year seniority band; component evidence is technical 100%, career 96%, depth 96%, title 100%, seniority 100%, hybrid precompute 96%; JD evidence is Recommendation Systems Engineer at Niramai for 30 months shows bm25, elasticsearch, faiss, recommendation, AI Engineer at Zoho for 13 months shows a/b, embedding, embeddings, ranking with coverage of 11 retrieval/ranking signals, 2 evaluation signals, 2 production signals, semantic score 100%, JD coverage score 98%; skill proof is Embeddings (expert, 59 months, 30 endorsements), FAISS (expert, 49 months, 26 endorsements), Milvus (expert, 93 months, 55 endorsements), Python (expert, 78 months, 59 endorsements); hireability and trust are Austin, USA; notice 60 days; response rate 0.91; average response time 69h, profile completeness 57%, verified email, verified phone, LinkedIn connected; risk check is no major penalty signal surfaced."
